"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"18901","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","75112","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2017-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18902","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","74054","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2017-07-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18903","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","72750","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2017-06-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18904","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","71903","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2017-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18905","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","71050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2017-01-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18906","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","70802","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2016-12-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18907","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","70600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2016-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18908","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","69854","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2016-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18909","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","69052","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2016-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18910","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","68334","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2016-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18911","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","68162","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18912","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","68062","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2016-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18913","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67855","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2016-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18914","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67607","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-11-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18915","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67558","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18916","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67337","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-08-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18917","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18918","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","67092","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2015-07-17,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18919","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","66958","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18920","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","66815","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18921","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","66750","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2015-05-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18922","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","65500","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2014-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18923","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","64662","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18924","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","63771","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18925","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","62802","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2014-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18926","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","62003","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2014-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18927","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","1173","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2013-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18928","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","1045","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18929","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","951","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18930","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","793","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18931","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","749","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2013-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"18932","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","552","0000000134","Onde OFB","1f","Ecoulement visible faible",1.645261151,43.963129278,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18933","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","432","0000000134","Onde OFB","2","Ecoulement non visible",1.645261151,43.963129278,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18934","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","306","0000000134","Onde OFB","2","Ecoulement non visible",1.645261151,43.963129278,2012-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18935","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","175","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18936","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","126","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18937","O4970001","Le Tescounet à la Sauzière-Saint-Jean","81","Tarn","81279","LA SAUZIERE-SAINT-JEAN","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","59","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.645261151,43.963129278,2012-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"18938","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","110202","0000000134","Onde OFB","2","Ecoulement non visible",1.585153291,43.961220148,2026-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18939","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","109806","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2026-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18940","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","109407","0000000134","Onde OFB","2","Ecoulement non visible",1.585153291,43.961220148,2026-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18941","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","108950","0000000134","Onde OFB","2","Ecoulement non visible",1.585153291,43.961220148,2026-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18942","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","108357","0000000134","Onde OFB","2","Ecoulement non visible",1.585153291,43.961220148,2026-07-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18943","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","107400","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2026-06-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18944","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","107050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.585153291,43.961220148,2026-06-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18945","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","106652","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.585153291,43.961220148,2026-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"18946","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","103851","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2025-09-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18947","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","103353","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.585153291,43.961220148,2025-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18948","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","102868","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2025-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18949","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","102502","0000000134","Onde OFB","3","Assec",1.585153291,43.961220148,2025-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18950","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","101702","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2025-07-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18951","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","101251","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2025-07-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18952","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","100701","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2025-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18953","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","99711","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.585153291,43.961220148,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"18954","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","98787","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.585153291,43.961220148,2024-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18955","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","98670","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18956","O4970002","Le Tescounet à Monclar-de-Quercy","82","Tarn-et-Garonne","82115","MONCLAR-DE-QUERCY","76","Occitanie","05","Adour-Garonne","O4970500","Le Tescounet","98625","0000000134","Onde OFB","1f","Ecoulement visible faible",1.585153291,43.961220148,2024-08-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
